stationID,Formula,Latest,Today,7 days,Month,Year
91,AVG(% RH),-,-,-,-,-
91,AVG(mps),0.0,0.3,1.3,1.2,1.1
91,AVG(hPa),896.6,895.7,894.9,895.1,895.2
91,MAX(mps),0.00,7.50,7.50,7.50,7.50
91,SUM(mm),0.0,0.0,0.0,0.0,0.0
91,AVG(C),-,-,-,-,-
