stationID,Formula,Latest,Today,7 days,Month,Year
75,AVG(% RH),83.3,75.4,72.6,73.8,76.2
75,AVG(mps),0.4,0.6,1.1,1.5,1.5
75,AVG(hPa),-,864.8,865.6,864.7,865.2
75,MAX(mps),2.50,5.00,7.50,7.50,7.50
75,SUM(mm),-,0.0,0.0,0.0,0.0
75,AVG(C),21.2,22.8,28.7,25.2,23.9
