stationID,Formula,Latest,Today,7 days,Month,Year
84,AVG(% RH),91.0,91.0,65.9,71.1,73.9
84,AVG(mps),2.0,2.0,3.4,2.1,2.3
84,AVG(hPa),899.3,899.3,896.5,896.6,898.6
84,MAX(mps),7.50,7.50,7.50,7.50,7.50
84,SUM(mm),0.0,0.0,0.0,0.0,1.0
84,AVG(C),18.9,18.9,24.2,22.7,21.6
