stationID,Formula,Latest,Today,7 days,Month,Year
82,AVG(% RH),70.2,70.2,70.2,75.1,77.5
82,AVG(mps),2.5,2.5,2.5,1.2,2.5
82,AVG(hPa),879.4,879.4,879.4,880.0,883.3
82,MAX(mps),5.00,5.00,5.00,5.00,7.50
82,SUM(mm),0.0,0.0,0.0,0.0,0.0
82,AVG(C),24.6,24.6,24.6,22.8,25.4
