stationID,Formula,Latest,Today,7 days,Month,Year
87,AVG(% RH),-,-,60.8,69.9,72.0
87,AVG(mps),-,-,2.3,2.6,2.6
87,AVG(hPa),-,-,922.1,923.1,925.6
87,MAX(mps),-,-,7.5,7.5,7.5
87,SUM(mm),-,-,0.0,0.0,0.0
87,AVG(C),-,-,29.1,20.2,21.4
