stationID,Formula,Latest,Today,7 days,Month,Year
55,AVG(% RH),-,-,69.9,77.4,77.5
55,AVG(mps),-,-,-,-,3.2
55,AVG(hPa),887.0,887.0,888.5,887.2,885.7
55,MAX(mps),-,-,-,-,7.50
55,SUM(mm),0.0,0.0,0.0,0.0,2.2
55,AVG(C),0.0,0.0,14.6,16.1,12.8
