STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
52,"2020-04-09,21:30",24.05,88.22,0.000016,-,184.58,-,-,-
52,"2020-04-09,21:45",23.95,88.60,0.000016,-,193.74,-,-,-
52,"2020-04-09,22:00",23.65,89.38,0.000016,-,198.321,-,-,-
