STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
79,"2021-02-03,16:15",15,61.1,0,26.62,-,,,
79,"2021-02-03,16:30",-,61.8,0,26.68,-,0,0,0
